Country Code,Topic,Indicator Name,Needed,Indicator Code,Important,Indicator ID,Combined Feature,Transfered,Note,Short definition,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ALB,Private Sector & Trade: Exports,Merchandise exports by the reporting economy (current US$),1,TX.VAL.MRCH.WL.CD,1,1413,0,0,0,"Merchandise exports by the reporting economy are the total merchandise exports by the reporting economy to the rest of the world, as reported in the IMF's Direction of trade database. Data are in current U.S. dollars.",256221006,307221331,338843626,447114894,604409564,638612860,748519466,998884081,1341832944,1100384079,1542193752,1951438536,1906829191,2440930874,2550134706,2015814318,1961477334,2463201513,3099404234,
ALB,Private Sector & Trade: Exports,Merchandise exports to high-income economies (% of total merchandise exports),1,TX.VAL.MRCH.HI.ZS,1,1404,0,0,0,Merchandise exports to high-income economies are the sum of merchandise exports from the reporting economy to high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise exports by the economy.,96.04408196,93.43800903,95.1209848,94.92600262,91.21150009,92.65349479,93.97488816,88.82397766,79.72495315,80.0987665,76.40721955,75.3954041,78.33703223,74.58684502,74.10234387,73.13559904,78.04880161,77.05302481,77.61730576,
ALB,Private Sector & Trade: Exports,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1,TX.VAL.MRCH.WR.ZS,1,1414,0,0,0,Merchandise exports to low- and middle-income economies within region are the sum of merchandise exports from the reporting economy to other low- and middle-income economies in the same World Bank region as a percentage of total merchandise exports by the economy.,1.75250112,3.387242991,2.557778968,2.122439473,3.607511082,4.468733217,4.650057424,7.258789721,17.36597428,13.75743124,16.39441456,21.13741952,16.74151091,19.44281049,20.64897979,22.50678329,17.49608614,18.75773884,19.70312999,
ALB,Private Sector & Trade: Imports,Merchandise imports from high-income economies (% of total merchandise imports),1,TM.VAL.MRCH.HI.ZS,1,1375,0,0,0,Merchandise imports from high-income economies are the sum of merchandise imports by the reporting economy from high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise imports by the economy.,83.28271013,82.17864968,80.18710504,76.10154229,75.23053287,69.45487209,67.8093424,68.38634639,66.01574982,69.61941269,69.91026225,71.46577543,68.50808705,67.3575344,66.48727455,64.31318719,66.13259122,64.91883778,64.4000764,
ALB,Private Sector & Trade: Total merchandise trade,Merchandise trade (% of GDP),1,TG.VAL.TOTL.GD.ZS,1,1339,0,0,0,0,38.84660981,41.66136051,42.40961921,41.20116154,40.55851385,40.68516176,43.34496348,49.31948527,51.28342881,46.83573017,49.89535125,56.99383676,55.60162102,56.62056038,57.91395899,54.88750062,55.90424279,58.31064966,58.38105927,
ALB,Infrastructure: Communications,Mobile cellular subscriptions (per 100 people),1,IT.CEL.SETS.P2,1,508,0,0,0,0,0.952019386,12.54591489,27.22166012,35.27876478,40.56791669,49.57363751,62.35298419,76.54705112,61.9324483,82.86919686,91.32805273,105.852915,120.1058579,126.9369686,115.9979353,117.6592183,116.7444442,125.7103519,94.17699827,
ALB,Social Protection & Labor: Migration,Net migration,1,SM.POP.NETM,1,1223,0,0,0,"Net migration is the number of immigrants minus the number of emigrants, including citizens and noncitizens, for the five-year period.",,,-176774,,,,,-217358,,,,,-136590,,,,,-69998,,
ALB,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,Net primary income (Net income from abroad) (current US$),1,NY.GSR.NFCY.CD,1,713,0,2,0,0,106378977.6,148718444.2,127461473.1,171937109.6,175598601.7,174058633,263021132.8,297319979.8,54804356.9,-192369391.5,-119707507.7,3115973.041,-91061148.26,220299944.1,122309605.1,134178454.7,193137324.6,34040142.84,-17188917.97,
ALB,Health: Health systems,"Number of surgical procedures (per 100,000 population)",1,SH.SGR.PROC.P5,1,984,"sum(984,971,970,968,968",0,0,0,,,,,,,,,,,,,,1900,,,,,,
ALB,Health: Health systems,"Nurses and midwives (per 1,000 people)",1,SH.MED.NUMW.P3,1,969,0,0,0,0,,,,,,,,4.03,,3.896,,,,4.568,,,3.5998,,,
ALB,Health: Disease prevention,People with basic handwashing facilities including soap and water (% of population),1,SH.STA.HYGN.ZS,1,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ALB,Health: Health systems,"Physicians (per 1,000 people)",1,SH.MED.PHYS.ZS,1,970,0,0,0,0,1.389,,1.305,,,,,1.146,,1.144,1.2379,1.2225,1.2658,1.2706,,,1.1998,,,
ALB,Health: Population: Structure,Population ages 0-14 (% of total population),1,SP.POP.0014.TO.ZS,1,1259,0,0,use either male or female,0,30.33369412,29.66804528,28.9329781,28.14017087,27.3232048,26.50088603,25.57204146,24.71715538,23.91561799,23.1605746,22.45508261,21.47130771,20.60059106,19.85625682,19.22028239,18.66872766,18.38369645,18.02831249,17.67287372,
ALB,Health: Population: Structure,Population ages 15-64 (% of total population),1,SP.POP.1564.TO.ZS,1,1271,0,0,use either male or female,0,62.60814516,63.01736522,63.47476974,63.97268397,64.48562462,64.9983964,65.52240419,65.96118389,66.33378604,66.6470908,66.89951198,67.51370625,68.01189803,68.37295397,68.59902531,68.70472473,68.66009247,68.64261422,68.58239036,
ALB,Health: Population: Structure,Population ages 65 and above (% of total population),1,SP.POP.65UP.TO.ZS,1,1297,0,0,use either male or female,0,7.058160712,7.314589495,7.592252159,7.887145156,8.191170579,8.500717569,8.905554353,9.321660726,9.750595968,10.1923346,10.64540541,11.01498604,11.38751091,11.77078921,12.1806923,12.62654761,12.95621108,13.3290733,13.74473591,
ALB,Environment: Density & urbanization,Population density (people per sq. km of land area),1,EN.POP.DNST,1,268,0,0,0,0,112.7382117,111.685146,111.3507299,110.9348905,110.4722263,109.9082847,109.2170438,108.394781,107.5662044,106.8437591,106.314635,106.0290146,105.8540511,105.660292,105.4417518,105.135146,104.9671898,104.8706934,104.6122628,
ALB,Environment: Density & urbanization,Population in the largest city (% of urban population),1,EN.URB.LCTY.UR.ZS,1,274,0,0,0,0,26.00731663,26.54429748,26.46772954,26.42325929,26.40292424,26.41963536,26.48044638,26.58658302,26.70904959,26.82048607,26.89647184,26.9245712,26.9370626,26.97777681,27.04495807,27.15607043,27.25146958,27.34798649,27.50639254,
ALB,Environment: Density & urbanization,Population in urban agglomerations of more than 1 million (% of total population),1,EN.URB.MCTY.TL.ZS,1,276,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ALB,Environment: Density & urbanization,Population living in slums (% of urban population),1,EN.POP.SLUM.UR.ZS,1,272,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ALB,Health: Population: Structure,"Population, total",1,SP.POP.TOTL,1,1311,0,0,0,0,3089027,3060173,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,
ALB,Poverty: Poverty rates,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),1,SI.POV.LMIC,1,1078,0,0,0,"Poverty headcount ratio at $3.20 a day is the percentage of the population living on less than $3.20 a day at 2011 international prices. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.",,,17,,,10.9,,,6.5,,,,7.7,,14,10.3,11.2,10.4,,
ALB,Health: Risk factors,"Prevalence of HIV, total (% of population ages 15-49)",1,SH.DYN.AIDS.ZS,1,940,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ALB,Environment: Density & urbanization,Rural population (% of total population),1,SP.RUR.TOTL.ZS,1,1324,0,0,0,0,58.259,57.565,56.499,55.427,54.349,53.269,52.185,51.098,50.009,48.924,47.837,46.753,45.67,44.613,43.577,42.566,41.579,40.617,39.681,
ALB,Health: Risk factors,"Smoking prevalence, total (ages 15+)",1,SH.PRV.SMOK,1,979,0,0,0,0,34.8,,,,,32.7,,,,,31.2,30.7,30.2,29.8,29.5,29.1,28.7,,,
ALB,Health: Health systems,"Specialist surgical workforce (per 100,000 population)",1,SH.MED.SAOP.P5,1,971,0,0,0,0,,,,,,,,,,,7.07,,,11.63,,,,,,
ALB,Public Sector: Government finance: Revenue,Tax revenue (% of GDP),1,GC.TAX.TOTL.GD.ZS,1,365,0,0,0,0,,,16.48423498,17.19614992,17.96508682,,,,,,,18.02201217,17.48323382,16.50327489,18.30194099,18.51579605,17.59022826,18.8797444,18.61217972,
ALB,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves (% of total external debt),1,FI.RES.TOTL.DT.ZS,1,303,0,0,0,0,57.58361043,66.72112403,73.33520288,66.89366817,86.41320277,67.62931094,71.92699923,72.77439509,55.47120498,51.38458398,46.69271262,38.08757632,35.18496126,30.58317014,30.84562101,36.25299596,35.5626414,35.6640589,38.46660181,
ALB,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves in months of imports,1,FI.RES.TOTL.MO,1,304,0,0,0,0,5.704374903,5.74810389,5.626208018,5.44013916,5.701663031,4.862170776,5.251689627,4.778422867,3.969041594,4.308187439,4.855456105,4.232010398,5.043930655,5.403031779,4.873202203,7.037583701,6.543502567,6.574895205,6.370557437,
ALB,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),1,BG.GSR.NFSV.GD.ZS,1,30,0,2,0,0,25.53187683,25.31297351,26.95931656,27.5981824,30.00279495,32.90511594,36.18793009,37.73411711,39.65616984,40.60133868,38.48208376,39.26911727,34.92672093,33.36060159,34.48003629,34.3871054,37.27687261,40.37722786,39.26731008,
ALB,Health: Disease prevention,"Tuberculosis case detection rate (%, all forms)",1,SH.TBS.DTEC.ZS,1,1035,0,0,0,0,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,
ALB,Health: Disease prevention,Tuberculosis treatment success rate (% of new cases),1,SH.TBS.CURE.ZS,1,1034,0,0,0,0,,91,84,88,75,81,87,87,88,86,89,92,92,88,88,87,87,87,,
ALB,Health: Universal Health Coverage,UHC service coverage index,1,SH.UHC.SRVS.CV.XD,1,1049,0,0,0,UHC service coverage index,,,,,,,,,,,,,,,,58,,59,,
ALB,Environment: Land use,Urban land area (sq. km),1,AG.LND.TOTL.UR.K2,1,22,22/20,0,0,0,1689.403809,,,,,,,,,,1689.403809,,,,,,,,,
DZA,Environment: Energy production & use,Access to electricity (% of population),1,EG.ELC.ACCS.ZS,1,199,0,2,0,0,,,,,,,,,99.3,98.74197388,98.88470459,99.07608032,98.76466047,99.58097076,99.87705231,99.94306946,99.9923172,100,,
DZA,Health: Risk factors,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",1,SH.DTH.COMM.ZS,1,932,0,0,0,0,19.7,,,,,,,,,,16.8,,,,,15.3,14.8,,,
DZA,Health: Disease prevention,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),1,SH.MLR.TRET.ZS,1,974,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DZA,Health: Health systems,"Community health workers (per 1,000 people)",1,SH.MED.CMHW.P3,1,968,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DZA,Social Protection & Labor: Performance,Coverage of social safety net programs (% of population),1,per_sa_allsa.cov_pop_tot,1,741,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DZA,Public Sector: Policy & institutions,CPIA macroeconomic management rating (1=low to 6=high),1,IQ.CPA.MACR.XQ,1,482,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DZA,Public Sector: Policy & institutions,CPIA social protection rating (1=low to 6=high),1,IQ.CPA.PROT.XQ,1,486,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DZA,Health: Health systems,Current health expenditure per capita (current US$),1,SH.XPD.CHEX.PC.CD,1,1052,0,0,0,0,61.30289032,66.50473274,66.17266498,75.41760422,92.11506564,100.2941516,116.2412296,150.3797824,206.1130504,207.3460211,228.3995436,286.1519858,333.9366346,330.2236464,357.8985662,290.5032401,260.4125793,,,
DZA,Health: Risk factors,Diabetes prevalence (% of population ages 20 to 79),1,SH.STA.DIAB.ZS,1,996,0,0,0,0,,,,,,,,,,,8.5,,,,,,,,,6.7
DZA,Environment: Land use,Disaster risk reduction progress score (1-5 scale; 5=best),1,EN.CLC.DRSK.XQ,1,257,0,0,0,0,,,,,,,,,,,,3.5,,,,,,,,
DZA,Health: Health systems,Domestic general government health expenditure per capita (current US$),1,SH.XPD.GHED.PC.CD,1,1060,0,0,0,0,44.11566517,50.69457539,49.81390243,57.84092965,65.72732209,69.49473236,79.5819329,104.9463528,148.391841,147.0164769,158.6969027,202.0945438,243.5381873,234.6187705,257.7184066,204.6869159,176.2653157,,,
DZA,Health: Health systems,Domestic private health expenditure per capita (current US$),1,SH.XPD.PVTD.PC.CD,1,1066,0,0,0,0,17.15523301,15.7793785,16.32931216,17.5387938,26.34462972,30.71985324,36.59854258,45.33367865,57.64553889,60.26394653,69.63824833,84.0224398,90.29160224,95.5635871,100.0662133,85.74035493,84.08603227,,,
DZA,Social Protection & Labor: Economic activity,Employment in agriculture (% of total employment) (modeled ILO estimate),1,SL.AGR.EMPL.ZS,1,1099,0,0,0,0,22.04199982,21.71100044,21.67399979,21.71699905,20.12700081,18.65600014,17.19000053,15.72099972,14.39900017,12.96000004,11.83699989,10.77000046,10.20199966,9.661000252,9.145999908,8.656000137,8.343999863,9.38599968,9.295999527,9.206000328
DZA,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, total (%) (national estimate)",1,SL.EMP.TOTL.SP.NE.ZS,1,1117,0,0,use 1117 or 1118 which one is more available,0,,20.20000076,,,,,,,,37.22000122,37.54999924,36.15000153,,,36.43000031,37.03419876,37.59939957,36.90999985,,
DZA,Economic Policy & Debt: External debt: Debt ratios & other items,External debt stocks (% of GNI),1,DT.DOD.DECT.GN.ZS,1,122,0,0,0,Total external debt stocks to gross national income.,48.9002509,42.80878195,42.232331,36.35366734,27.41282689,17.42163294,5.261017549,4.61241819,3.67932862,5.460621453,4.514564121,3.064522649,2.688254095,2.555616827,2.639613175,2.892018398,3.44548785,3.459551885,3.216267375,
DZA,Health: Health systems,External health expenditure per capita (current US$),1,SH.XPD.EHEX.PC.CD,1,1055,0,0,0,0,0.03199214,0.03077885,0.02945038,0.03788076,0.04311383,0.07956596,0.06075412,0.09975097,0.07567045,0.06559759,0.06439256,0.03500226,0.10684504,0.04128996,0.11394758,0.0759704,0.06123139,,,
DZA,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,GDP per capita (current US$),1,NY.GDP.PCAP.CD,1,681,0,2,0,0,1764.888222,1740.560069,1781.758571,2103.453105,2609.945608,3113.101094,3478.818543,3950.561607,4923.540099,3883.378143,4480.724539,5455.741338,5592.326098,5499.581487,5493.02559,4177.867517,3946.421445,4044.298372,4114.715061,
DZA,Poverty: Income distribution,GINI index (World Bank estimate),1,SI.POV.GINI,1,1077,0,0,0,0,,,,,,,,,,,,27.6,,,,,,,,
DZA,Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita,"GNI per capita, Atlas method (current US$)",1,NY.GNP.PCAP.CD,1,702,0,2,0,0,1590,1670,1730,1930,2250,2710,3100,3600,4220,4290,4480,4600,5170,5510,5490,4850,4370,3920,,
DZA,Health: Health systems,"Hospital beds (per 1,000 people)",1,SH.MED.BEDS.ZS,1,967,0,0,0,0,,,,,1.7,,,,,,,,,,,1.9,,,,
DZA,Public Sector: Policy & institutions,Human capital index (HCI) (scale 0-1),1,HD.HCI.OVRL,1,383,0,0,0,0,,,,,,,,,,,,,,,,,,0.523,,
DZA,Health: Disease prevention,"Immunization, DPT (% of children ages 12-23 months)",1,SH.IMM.IDPT,1,965,0,0,0,0,86,89,86,87,86,88,95,95,93,95,95,95,95,95,95,95,91,91,91,
DZA,Health: Disease prevention,"Immunization, HepB3 (% of one-year-old children)",1,SH.IMM.HEPB,1,964,0,0,0,0,,,,,81,83,80,90,91,94,95,95,95,95,95,95,91,91,91,
DZA,Health: Disease prevention,"Immunization, measles (% of children ages 12-23 months)",1,SH.IMM.MEAS,1,966,0,0,0,0,80,83,81,84,81,83,91,92,88,92,95,95,95,95,95,95,94,88,80,
DZA,Health: Risk factors,"Incidence of malaria (per 1,000 population at risk)",1,SH.MLR.INCD.P3,1,972,0,0,0,0,0.3,,,,,,,,,,0,0,0.02,0,0,0,0,0,,
DZA,Health: Risk factors,"Incidence of tuberculosis (per 100,000 people)",1,SH.TBS.INCD,1,1036,0,0,0,0,75,73,74,76,76,80,79,78,74,77,78,73,73,68,72,75,70,70,69,
DZA,Social Protection & Labor: Economic activity,Informal employment (% of total non-agricultural employment),1,SL.ISV.IFRM.ZS,1,1137,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DZA,Social Protection & Labor: Migration,International migrant stock (% of population),1,SM.POP.TOTL.ZS,1,1227,0,0,0,"International migrant stock is the number of people born in a country other than that in which they live, including refugees.",0.802054717,,,,,0.744071903,,,,,0.67977278,,,,,0.611072023,,,,
DZA,Private Sector & Trade: Travel & tourism,"International tourism, number of arrivals",1,ST.INT.ARVL,1,1329,0,0,0,"International inbound tourists (overnight visitors) are the number of tourists who travel to a country other than that in which they usually reside, and outside their usual environment, for a period not exceeding 12 months and whose main purpose in visiting is other than an activity remunerated from within the country visited. When data on number of tourists are not available, the number of visitors, which includes tourists, same-day visitors, cruise passengers, and
crew members, is shown instead.",866000,901000,988000,1166000,1234000,1443000,1638000,1743000,1772000,1912000,2070000,2395000,2634000,2733000,2301000,1710000,2039000,2451000,2657000,
DZA,Private Sector & Trade: Travel & tourism,"International tourism, number of departures",1,ST.INT.DPRT,1,1330,ratio of 1329/1330,0,0,International outbound tourists are the number of departures that people make from their country of usual residence to any other country for any purpose other than an activity remunerated in the country visited.,1006000,1190000,1257000,1254000,1417000,1513000,1349000,1499000,1539000,1677000,1757000,1715000,1911000,2136000,2839000,3638000,4530000,5058000,5610000,
DZA,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",1,SL.TLF.CACT.NE.ZS,1,1186,0,0,"use one from 1118, 1119,1186, 11887",0,27.02000046,27.79000092,,,,,,,41.70000076,41.43000031,41.70999908,40.15000153,42,43.20000076,41.1507988,41.70809937,41.87129974,36.90999985,,
DZA,Environment: Land use,Land area (sq. km),1,AG.LND.TOTL.K2,1,20,0,0,0,0,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,2381740,
DZA,Health: Mortality,"Life expectancy at birth, total (years)",1,SP.DYN.LE00.IN,1,1242,0,0,0,0,70.64,71.116,71.605,72.101,72.594,73.072,73.521,73.936,74.311,74.644,74.938,75.199,75.436,75.661,75.878,76.09,76.298,76.499,,
